track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
7nnWIPM5hwE3DaUBkvOIpy,Incubus,Make Yourself,Drive,75,232453,False,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,4,alt-rock
1OBNzxKB8SAi2LpVjeAp8y,A Rocket To The Moon,Wild & Free (Deluxe),Ever Enough,56,187293,False,0.356,0.625,1,-3.455,1,0.0317,0.219,0.0,0.107,0.293,165.902,4,alt-rock
7kzKAuUzOITUauHAhoMoxA,The Strokes,Is This It,Last Nite,74,193506,False,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4,alt-rock
1sTsuZTdANkiFd7T34H3nb,The Killers,Day & Age (Bonus Tracks),Human,75,245373,False,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4,alt-rock
1Ic9pKxGSJGM0LKeqf6lGe,Nirvana,In Utero - 20th Anniversary Remaster,All Apologies,72,233173,False,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,4,alt-rock
7AtcBzm8ywaQpifSqRdyPH,Lupa,Oi :),Oi :),46,159428,False,0.559,0.679,3,-8.993,1,0.0349,5.71e-05,0.555,0.12,0.587,139.998,4,alt-rock
6dNJ3lasVLPd0078T9yqlm,Wolfmother,Wolfmother,Joker And The Thief,64,279666,False,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,4,alt-rock
5KnqauuLF6qyZA9RzfeKxG,Red Hot Chili Peppers,Return of the Dream Canteen,The Drummer,68,202888,False,0.536,0.894,9,-5.687,1,0.0479,0.00596,0.0168,0.118,0.784,174.899,4,alt-rock
5w6B0sAH7XauCvMOAtplQj,Barns Courtney,The Attractions Of Youth,Fire,65,197520,False,0.548,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.326,4,alt-rock
4Y4ldFPbe39m81tRLOcIWd,The Score,Metamorph,Head Up,59,169977,False,0.596,0.638,9,-5.849,1,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,4,alt-rock
2jfk3m8nq5IvB35s2xIs1O,Skillet,Rise (Deluxe Edition),Not Gonna Die,66,225280,False,0.445,0.953,5,-2.463,0,0.0704,0.0106,0.0,0.281,0.475,172.063,4,alt-rock
2VSbEXqs6NbNiZSTcHlIDR,Creed,Weathered,My Sacrifice,71,294600,False,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,4,alt-rock
56sk7jBpZV0CD31G9hEU3b,Three Days Grace,One-X,Animal I Have Become,74,231400,False,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4,alt-rock
4dmgrfGknhKKaozk5U3JXL,O Rappa;Maria Rita / 1134893,Acústico MTV,Rodo cotidiano (Participação especial Maria Rita) - Ao vivo acústico,47,376613,False,0.634,0.704,11,-8.5,0,0.17,0.647,7.57e-06,0.975,0.505,114.751,4,alt-rock
0aQAxk0VUa03yons7PZjS1,Patricio Rey y sus Redonditos de Ricota,La Mosca y la Sopa,Blues de la Artillería,46,269800,False,0.67,0.62,11,-7.247,0,0.0274,0.045,0.00126,0.11,0.876,108.243,4,alt-rock
0b0x5fdpSjvJ8LiYSPnWoF,Café Tacvba,Un Segundo MTV Unplugged,Las Batallas/Rarotonga - MTV Unplugged,46,326146,False,0.496,0.949,9,-8.056,1,0.0459,0.013,0.0231,0.807,0.441,164.655,4,alt-rock
7c6AxRHaO6nfzhOxLShc94,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Ladrón de Mi Cerebro,47,214053,False,0.566,0.784,9,-7.609,1,0.0294,0.0875,0.00792,0.115,0.572,109.851,4,alt-rock
5QSe2vbcBasm02vr76vqg4,Virus,Locura,Pecados para Dos,47,236813,False,0.762,0.805,0,-7.632,1,0.037,0.132,0.168,0.0566,0.345,128.181,4,alt-rock
3UvB63cZSpGUL3LvAj03dI,Caifanes,El Silencio,Piedra,46,276066,False,0.643,0.816,7,-8.535,1,0.0476,0.0357,7.28e-05,0.218,0.616,115.061,4,alt-rock
3gpgMfFAQDkVgcY1u76Ccx,Tan Bionica,Destinologia,Hola Noviembre,46,213760,False,0.649,0.835,0,-4.327,1,0.0307,0.107,0.0,0.221,0.525,120.068,4,alt-rock
7objW5pQVFLJWwqRBAjOrv,Los Piojos,Azul,Agua,46,299933,False,0.47,0.67,7,-8.99,1,0.0337,0.0472,0.00782,0.151,0.375,105.058,4,alt-rock
6P3phrVqOebNtYo1uEyRJY,Bombay Bicycle Club,Frühstücksmusik Herbst/Winter 2022/2023,Always Like This,0,245640,False,0.649,0.613,1,-6.698,1,0.0321,0.423,0.000754,0.0872,0.679,121.437,4,alt-rock
0WJa7QAYzg34rQ7iPXVTTS,Michael W. Smith,Santa's Christmas List,The Spirit Of Christmas - Medley,0,321773,False,0.282,0.478,9,-6.411,1,0.0322,0.835,0.186,0.166,0.127,122.705,4,alt-rock
4kl3TXOlj8JXMPtZXUmRXI,Fuel,Fiesta temática 90s,Sunburn,0,265573,False,0.501,0.795,4,-7.147,0,0.0298,0.00279,0.00028,0.105,0.544,93.556,4,alt-rock
0iUuCOGuE6aeHjX0GarFC9,Patricio Rey y sus Redonditos de Ricota,Un Baión para el Ojo Idiota,Todo Preso Es Político,46,348533,False,0.406,0.863,4,-4.943,1,0.036,0.00152,0.196,0.0996,0.685,149.8,4,alt-rock
1SjK3fJFkEGuvGpwFvg3y9,Pato Fu,Ruido Rosa,Ando Meio Desligado,46,208973,False,0.618,0.661,5,-8.097,0,0.0356,0.0621,5.15e-06,0.363,0.614,143.129,4,alt-rock
1NhLJcFWLjrBax77kFft28,Las Pelotas,Máscaras de Sal,Capitán América,46,188000,False,0.617,0.789,11,-7.891,0,0.029,0.000185,0.000174,0.0909,0.934,125.006,4,alt-rock
4DVU0z4zLAqPq2ShvB7Hl3,Panteon Rococo,Panteón Rococó,Que Pasará,47,240373,False,0.736,0.878,0,-5.185,1,0.0654,0.0263,0.0,0.112,0.833,160.078,4,alt-rock
1MmzIqMP1y5AGIX20RZxDc,Fuel,Halloween Metal Nights,Won't Back Down,0,201426,False,0.465,0.883,8,-4.794,1,0.0504,0.000101,0.425,0.638,0.133,95.04,4,alt-rock
1up0F8kK6mgObzqWi9Myom,Steve Earle,Finest Country,Jerusalem,0,236186,False,0.445,0.776,2,-4.492,1,0.0346,0.00252,0.0074,0.0981,0.403,118.379,4,alt-rock
69s1IPlLiKxXcJtdZzafct,Type O Negative,Metal,I Don't Wanna Be Me,0,308826,False,0.473,0.977,8,-8.651,0,0.15,0.0243,0.604,0.0931,0.0449,100.552,4,alt-rock
1rBivSsnwBbuC1UH9w9eCV,Enjambre,Daltónico,Ciencia De La Lluvia,47,232757,False,0.465,0.952,2,-3.312,1,0.0624,0.0455,1.82e-05,0.0804,0.502,159.054,4,alt-rock
6CIwEZhbp17LhI8u8VvwyU,The Dandy Warhols,Alternative Christmas 2022,Little Drummer Boy,0,195640,False,0.424,0.815,9,-6.065,1,0.0382,0.0243,0.0,0.295,0.0785,108.709,4,alt-rock
0KQQimYTGg3Rc1bISoSuXl,No Te Va Gustar,Aunque Cueste Ver El Sol,Cielo De Un Solo Color,46,244093,False,0.603,0.715,9,-7.254,0,0.037,0.04,0.0,0.195,0.564,95.016,4,alt-rock
2Ai4eBBKTWgn9Mna9yzqeq,Estelares,Una Temporada en el Amor,Las Trémulas Canciones,46,277304,False,0.739,0.679,7,-4.918,1,0.0261,0.157,3.19e-06,0.0405,0.772,113.023,4,alt-rock
1SmH3Jv3V73B8vPb3p0N3M,Los Piojos,Azul,El Balneario de los Doctores Crotos,46,244066,False,0.702,0.808,9,-6.272,1,0.137,0.0432,0.0,0.144,0.653,139.892,4,alt-rock
6kbpMfsWlfpB2zFTDUH92f,Serú Girán,Serú Girán (Remasterizado 2021),Eiti-Leda (Remasterizado 2021),46,418442,False,0.368,0.449,11,-9.764,1,0.0347,0.874,0.0869,0.178,0.286,107.983,4,alt-rock
6IBJRIkJjFZAKNatEy8AU2,La 25,Asi Es el Rock And Roll,Mil Canciones,46,372091,False,0.568,0.851,7,-4.146,1,0.0327,0.025,0.0,0.0763,0.49,124.035,4,alt-rock
2wNtuIBz7mqFJhSmmjSzWh,Los Gardelitos,Gardeliando,Nadie Cree en Mi Canción,46,222666,False,0.395,0.898,7,-6.836,1,0.0447,4.5e-05,5.74e-06,0.0644,0.853,168.086,4,alt-rock
0Qh7NOFNMZAd7TK2wlde99,Los Gardelitos,Sortilegio de Arrabal,Sortilegio de Arrabal (En Vivo),46,211761,False,0.434,0.887,9,-9.693,0,0.102,0.00307,0.0,0.381,0.531,169.975,4,alt-rock
0SRPuTnr5QOKRoIxMvvlgK,Dominic Fike,What Could Possibly Go Wrong,Vampire,64,186050,False,0.787,0.735,0,-4.808,0,0.0857,0.331,4.09e-05,0.113,0.698,97.957,4,alt-rock
6HguG9HRb1Ke1bhihfE4m8,The 1975,A Brief Inquiry Into Online Relationships,Sincerity Is Scary,66,225955,False,0.664,0.524,2,-5.178,1,0.0283,0.0495,8.18e-06,0.075,0.475,91.027,4,alt-rock
4IiuExPFijOGZnVxGsKWcc,The White Stripes;The Glitch Mob,Seven Nation Army (The Glitch Mob Remix),Seven Nation Army - The Glitch Mob Remix,65,257021,False,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,alt-rock
1FHNctV68GUNLgXclG2DtR,Toploader,Dancing In The Moonlight: The Best Of Toploader,Dancing in the Moonlight,67,233373,False,0.639,0.845,0,-3.333,0,0.0372,0.0528,0.0,0.336,0.871,119.48,4,alt-rock
7AOdyU64RafmvJUL4WMotN,X Ambassadors;Erich Lee,Me Before You (Original Motion Picture Soundtrack),Unsteady - Erich Lee Gravity Remix,64,204586,False,0.345,0.574,2,-7.431,1,0.0435,0.0112,1.61e-05,0.343,0.0736,116.679,4,alt-rock
5awDvzxWfd53SSrsRZ8pXO,Rammstein,Sehnsucht,Du hast,75,234226,False,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,4,alt-rock
5UYYQuk6SjY3S892UuLXE3,Zayde Wølf,Rare Breed,Heroes,59,222413,False,0.516,0.714,5,-4.529,0,0.0391,0.257,0.0,0.0683,0.312,86.926,4,alt-rock
6h3lMAmmpQDFqoHk9F99IR,Bea Miller,aurora,S.L.U.T.,67,179146,False,0.722,0.773,5,-4.378,0,0.0792,0.0598,0.0,0.179,0.724,94.997,4,alt-rock
3N1McBmL4FxqiHSfKAB413,Future Royalty,The Best,The Best,55,226478,False,0.578,0.861,10,-6.043,1,0.0995,0.0328,0.019,0.103,0.575,142.032,4,alt-rock
0HoxJw3Gt3w4psA1cC3Yn7,Adam Jensen,The Hunter,The Hunter,59,210972,False,0.527,0.762,4,-3.36,0,0.0778,0.222,0.000283,0.0765,0.564,82.464,4,alt-rock
57Xjny5yNzAcsxnusKmAfA,The Strokes,Room On Fire,Reptilia,75,219826,False,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4,alt-rock
5pRElcsPZrgZXkoON2o5Go,Skillet,Comatose,Comatose,67,230426,False,0.359,0.955,4,-2.323,0,0.12,0.00116,0.0,0.349,0.446,170.033,4,alt-rock
5Rizj5FLb2AyNKu9esjYY6,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Rape Me,71,170000,False,0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,4,alt-rock
1RTYixE1DD3g3upEpmCJpa,Black Veil Brides,Wretched and Divine: The Story Of The Wild Ones,In The End,71,228280,False,0.442,0.939,8,-4.18,1,0.0941,0.000183,0.00589,0.0857,0.27,140.021,4,alt-rock
06WUUNf7q18NZfjIsQFsfa,Slayer,Repentless,Delusions of Saviour,73,115413,False,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,alt-rock
6gYx4SBZz99Lwn6V5iDll9,Porcupine Tree,Deadwing,Arriving Somewhere But Not Here,51,722200,False,0.377,0.789,2,-5.032,0,0.0504,0.016,0.705,0.245,0.048,159.965,4,alt-rock
13DqxJiOQYYbgcFVhd8Rtk,Birileri,...aynı yer,...aynı yer,46,213033,False,0.635,0.414,11,-10.369,0,0.0322,0.165,2.13e-05,0.229,0.692,88.978,4,alt-rock
4EchqUKQ3qAQuRNKmeIpnf,The Offspring,Americana,The Kids Aren't Alright,81,180160,False,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,4,alt-rock
1Kff9M64hU5w2sC8RpxT51,Los Caligaris,Canciones para Armar,Olvidar,46,297034,False,0.716,0.712,4,-8.641,1,0.0305,0.0374,0.000215,0.121,0.872,141.93,4,alt-rock
3FdszHMbgPXCYxDYhW5B0N,La Portuaria,Hasta Despertar,Perfidia,46,227558,False,0.658,0.701,2,-8.088,1,0.023,0.182,0.035,0.104,0.885,98.024,4,alt-rock
6UzKahpnjdqdFga5RAvBFn,Las Pastillas del Abuelo,Por Colectora,La Casada,46,289459,False,0.499,0.875,5,-5.626,1,0.0476,0.58,1.35e-06,0.109,0.886,110.027,4,alt-rock
2XdGsYBDQYXjgdixMdn7w2,Matt Redman;Chris Tomlin,Slow Christmas Songs 2022,Angels (Singing Gloria),0,316920,False,0.424,0.239,3,-10.601,1,0.0309,0.658,1.73e-05,0.0951,0.0697,141.88,4,alt-rock
0zpEpdoYYyhBEwgfsxqVVe,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Perdiendo el Tiempo,46,232240,False,0.632,0.85,11,-7.382,0,0.0444,0.00459,0.0022,0.126,0.663,137.13,4,alt-rock
3UEs83vjOBXpzGUzCozijk,No Te Va Gustar,Este Fuerte Viento Que Sopla,La Única Voz,46,321133,False,0.605,0.727,7,-4.831,0,0.096,0.0936,0.000156,0.0526,0.865,164.828,4,alt-rock
6ZV5I5GntRTLOSNvSHQ1ia,Jóvenes Pordioseros,Pánico,Lobo,46,162360,False,0.627,0.919,2,-5.635,1,0.0529,0.0582,0.0,0.179,0.909,139.95,4,alt-rock
5Z5nDrUm4et2SBtLDKnF38,Michael W. Smith;Lady Antebellum,Santa's Christmas List,White Christmas,0,229106,False,0.335,0.552,8,-6.654,1,0.0357,0.465,1.18e-06,0.102,0.35,126.622,4,alt-rock
2h3wkxedVtAkQ8a6rl5N8t,Siouxsie and the Banshees,Spooky Scary Season,Spellbound,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,alt-rock
7IWbx6SKa1HzTdw9wuxUfc,Michael W. Smith,Santa's Christmas List,Happy Holiday / Holiday Season - Medley,0,186760,False,0.339,0.67,5,-4.587,1,0.0405,0.511,0.0,0.208,0.494,147.844,4,alt-rock
4l4wZSPLrRwtIsvlq5JlG1,Los Hermanos,Ventura,Além do Que Se Vê,46,230746,False,0.718,0.498,8,-7.171,0,0.031,0.286,0.000326,0.157,0.767,138.111,4,alt-rock
20n9GjrKJBmN7nMEb21cxc,El Cuarteto De Nos,Jueves,Que Empiece el Juego,46,236706,False,0.735,0.723,9,-6.032,0,0.0725,0.0128,0.0,0.0539,0.533,119.938,4,alt-rock
6TeJ52WYcJT92bO95BY17u,Siouxsie and the Banshees,Halloween Scary Party,Halloween,0,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock
0VALO2mJCnpzv8OSHlMlSq,La Verbena Popular,El Tercer Viento Norestense,Hiereme,46,241986,False,0.746,0.805,0,-4.141,1,0.0342,0.307,0.0,0.254,0.912,145.899,4,alt-rock
1OFXvxW4urYCAh0hoW3FGn,Celso Piña,Cumbia x siempre,Dile,0,245626,False,0.725,0.402,1,-9.294,0,0.0428,0.734,0.0,0.129,0.865,86.078,4,alt-rock
0nIr30RF5GZRmJWp8IBLpC,Los Caligaris,Circología,Bolso Gris,46,202000,False,0.686,0.72,5,-4.771,1,0.0252,0.0347,0.0,0.16,0.771,97.978,4,alt-rock
2lKHhxzlYDf4m73LcohpWF,Estelares,El Costado Izquierdo,Rimbaud,46,229865,False,0.647,0.737,4,-5.609,0,0.0312,0.00113,7.53e-06,0.193,0.608,139.95,4,alt-rock
5auwSKx96QcROy6CTGnHIl,Panteon Rococo,XX Años (En Vivo),Esta Noche - En Vivo,46,236026,False,0.387,0.953,0,-9.177,1,0.158,0.00155,0.000117,0.859,0.167,101.749,4,alt-rock
5y0ig04lDdVHdeHj70dPea,Enjambre,Imperfecto Extraño,Y La Esperanza,46,222306,False,0.521,0.642,4,-8.572,0,0.0308,0.222,0.826,0.227,0.358,114.026,4,alt-rock
5Yi46NJu0JsXrys19xAaBC,Los Gardelitos,Gardeliando,Cobarde para Amar,46,262160,False,0.546,0.729,7,-7.11,1,0.0376,0.000665,0.0,0.146,0.722,119.239,4,alt-rock
6bs88I4enbCiWZIeD5QQ5E,Enjambre,Daltónico,Eliza Mi Hortaliza,46,237475,False,0.365,0.851,11,-3.512,1,0.0474,0.269,1.15e-05,0.0805,0.481,193.04,4,alt-rock
1t10J4iBw22LChkLGh6qMV,Luis Alberto Spinetta,Rock x siempre,Rezo Por Vos,0,210773,False,0.609,0.824,0,-8.383,1,0.0377,0.0782,0.0584,0.539,0.435,118.534,4,alt-rock
6BttoLTTDMUFbbcFNQw121,Enjambre,Proaño,Rosa Náutica (Del Piso),46,235586,False,0.476,0.849,4,-6.357,0,0.0411,0.00489,0.589,0.157,0.136,132.65,4,alt-rock
1oEVFAAHzA8xPbPoaJB3bf,Los Auténticos Decadentes;Fernando Ruiz Diaz,En Vivo en el Palacio de los Deportes - 25 Aniversario,Un Osito de Peluche de Taiwán (feat. Fernando Ruiz Díaz) - Vivo en el Palacio de los Deportes,46,315425,False,0.364,0.873,2,-5.894,1,0.0455,0.174,0.0,0.939,0.235,98.146,4,alt-rock
0Ot6e3wYVQQ1Us9PM977jE,The Neighbourhood,"Thank You,",A Little Death,65,209706,False,0.53,0.763,6,-4.712,0,0.0332,0.0026,1.86e-06,0.105,0.338,88.013,4,alt-rock
5nQvUs9YQeg3vshSzydlRw,Foreign Air,Free Animal,Free Animal,57,180213,False,0.577,0.583,5,-7.257,0,0.0433,0.0904,0.0,0.0937,0.406,80.002,4,alt-rock
6gi7qsHSH2JWZsTRHndxqm,grandson;Jessie Reyez,Rain (from The Suicide Squad),Rain (from The Suicide Squad),63,236040,False,0.483,0.643,10,-6.872,0,0.0404,0.0135,7.04e-05,0.361,0.219,125.938,4,alt-rock
6lvJDlBrtabJWiBlMTGxKs,Blonde Redhead,Melody of Certain Damaged Lemons,For the Damaged Coda,60,157000,False,0.5,0.47,0,-9.995,0,0.0395,0.798,0.88,0.0899,0.0766,141.454,4,alt-rock
5YCPqMoXNlPeUJ9fm1dlz3,The Neighbourhood;Young Saab,Sweater Weather (Young Saab Remix),Sweater Weather - Young Saab Remix,61,267270,False,0.583,0.954,7,-4.179,0,0.0788,0.000553,0.243,0.414,0.421,124.029,4,alt-rock
1BLOVHYYlH4JUHQGcpt75R,The Strokes,The New Abnormal,Ode To The Mets,67,351786,False,0.426,0.617,1,-5.423,0,0.0289,0.341,0.181,0.101,0.201,92.002,4,alt-rock
0RmUjJteEkkF5kKdhEfwNe,Zayde Wølf,Golden Age,Hustler,56,194771,False,0.575,0.857,11,-4.288,1,0.0456,0.0393,0.0,0.0919,0.888,81.999,4,alt-rock
0QQIhT6PtJ5glyn4HKNKQ6,KALEO,A/B,All the Pretty Girls,70,269893,False,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,4,alt-rock
56nQ0EwaDX0X1TFGrDVC0b,Palaye Royale,Fever Dream,Fever Dream,62,306212,False,0.326,0.894,1,-4.972,0,0.0643,0.000984,0.0,0.363,0.164,129.43,4,alt-rock
2Zi27tBhXnDQTz3porgaiw,3 Doors Down,Seventeen Days,Here Without You - Acoustic Version,64,232013,False,0.551,0.574,10,-6.265,0,0.0263,0.0203,0.0,0.186,0.308,143.734,4,alt-rock
1LomCMl5wD3MPVlC6smUHe,Wolf Alice,Visions Of A Life,Don’t Delete The Kisses,65,275226,False,0.604,0.789,5,-6.259,1,0.0273,0.0011,0.828,0.368,0.348,122.032,4,alt-rock
6LgJvl0Xdtc73RJ1mmpotq,Radiohead,OK Computer,Paranoid Android,70,387213,False,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,4,alt-rock
027qrQMWGsHo13amwdaBkI,The Score,Carry On,Can You Hear Me Now,54,194235,False,0.596,0.781,5,-6.493,0,0.0408,0.0131,0.00123,0.178,0.155,143.936,4,alt-rock
5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,alt-rock
5i9YJPhJo1RrWHKjkbkgmk,Büyük Ev Ablukada,FIRTINAYT,BENİM KAFAM SİKTİRMİŞ GİTMİŞ,45,117460,True,0.761,0.652,11,-10.534,0,0.236,0.0632,0.0,0.104,0.847,125.018,4,alt-rock
2iatXu415rxIRAQJ9dXWi5,Porcupine Tree,In Absentia (Deluxe - Remastered),Trains - Remastered,56,360323,False,0.453,0.581,9,-12.713,0,0.0336,0.0256,0.0236,0.154,0.213,174.203,4,alt-rock
3K2JogTLIIthEsUp1bgPFS,Ciro y los Persas,Naranja Persa 2,Por Cel,45,292480,False,0.721,0.776,3,-5.487,1,0.0395,0.323,2.39e-06,0.0382,0.815,105.01,4,alt-rock
7326NRPSE29jliGTzaRku7,Conociendo Rusia,Conociendo Rusia,Cicatriz,45,244012,False,0.555,0.606,0,-7.591,1,0.0293,0.181,3.86e-05,0.112,0.483,151.916,4,alt-rock
584A0PrNqDNS5pMmCaCgOm,Os Paralamas Do Sucesso,Bora Bora,Uns Dias,45,244800,False,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,4,alt-rock
4gBNgq0v7fG5kGC857Pb8M,Birileri,Pür Akustik,Aşık Olmamam Gerek - Canlı Akustik,45,211700,False,0.516,0.733,4,-10.627,0,0.0376,0.352,0.0,0.29,0.657,90.563,4,alt-rock
7rVJVRNCAJkoQ2ta6E9fY2,NX Zero,Em Comum,Hoje O Céu Abriu,46,230773,False,0.56,0.918,6,-3.38,1,0.0344,0.1,1.07e-06,0.115,0.595,101.919,4,alt-rock
3QFehvGrS4MmrAWW5Hqw3f,Los Tipitos,Tipitorex,Silencio - En Vivo,45,302800,False,0.601,0.765,4,-8.744,0,0.0291,0.217,0.000219,0.967,0.599,113.538,4,alt-rock
2d4OxzOWcVWtACFsILP7Zj,Babasónicos,Infame,Estertor,46,183092,False,0.425,0.692,11,-6.699,0,0.0322,0.435,0.0124,0.356,0.494,155.582,4,alt-rock
3ywytFNiWrmc59LKpGP6NY,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,El Arte del Buen Comer,46,276440,False,0.682,0.704,4,-8.286,0,0.0298,0.0205,5.66e-05,0.146,0.298,105.889,4,alt-rock
04Opv95YdaTL2OU4tooVyQ,Efek Rumah Kaca,Kamar Gelap,Balerina,46,242608,False,0.45,0.826,7,-4.719,1,0.0367,0.0218,3.65e-05,0.193,0.666,130.062,4,alt-rock
7vP1ftuN13Tq2j9gVlEm1l,Los Caligaris;Pedro Fernández,Vivir Así Es Morir de Amor,Vivir Así Es Morir de Amor,45,195406,False,0.704,0.739,11,-6.015,0,0.0588,0.25,0.0,0.0144,0.809,109.992,4,alt-rock
2C6fzRAlaWOhKCOsn5a0Nk,La Franela,Después de Ver,Lo Que Me Mata,45,227944,False,0.664,0.811,9,-4.925,0,0.0287,0.0617,0.0,0.117,0.722,138.992,4,alt-rock
7tajVL3uCWa2D9xfGgDHMn,No Te Va Gustar;Draco Rosa,Otras Canciones,Poco,45,250535,False,0.532,0.747,0,-8.247,1,0.0406,0.177,0.000233,0.816,0.659,134.056,4,alt-rock
3ltkObuXJYfkdcbNQsTvqM,Bersuit Vergarabat,La Argentinidad Al Palo,Porno Star,45,232533,False,0.612,0.89,2,-4.827,1,0.0377,0.0167,7.1e-06,0.0689,0.712,95.029,4,alt-rock
4ddGbSuvryKgVIIBjBqGHo,Soda Stereo,Dynamo (Remastered),Camaleón - Remasterizado 2007,46,281480,False,0.374,0.92,8,-7.561,1,0.0478,8.92e-05,0.491,0.0864,0.55,195.93,4,alt-rock
6XqVKktG8x1CdAzYgXAa0o,Las Pastillas del Abuelo,Crisis,Me Juego el Corazón?,45,215946,False,0.665,0.826,6,-5.207,0,0.041,0.195,0.0,0.104,0.918,116.009,4,alt-rock
5ijySEvA18lrJVfCfG9EHm,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Buenas Noticias,45,223733,False,0.595,0.761,2,-8.677,0,0.0272,0.226,0.000157,0.586,0.791,84.993,4,alt-rock
5w9oSZxNUp3nIkrvZsdPJ1,The Screaming Jets,Hits & Pieces,Helping Hand - Remastered,45,286733,False,0.472,0.715,8,-6.038,0,0.0405,0.000993,9.39e-05,0.342,0.536,133.311,4,alt-rock
68gi1yEZqkzKJPiUeZe8bI,Los Estramboticos,Lágrimas y Risas,Oír Tu Voz,46,214946,False,0.711,0.907,9,-3.267,1,0.0355,0.0611,0.000337,0.111,0.922,94.993,4,alt-rock
4gb0u3m6CgWufipNiXx8ij,La Vela Puerca,20 Años: Festejar para Sobrevivir - en Vivo,Para No Verme Más - En Vivo,45,279995,False,0.513,0.584,0,-8.089,1,0.0343,0.597,2.4e-05,0.81,0.195,130.829,4,alt-rock
7jZohYbYAs1Pdl3i2u2c4J,Pato Fu,Televisão de Cachorro,Canção Pra Você Viver Mais,45,324066,False,0.631,0.647,2,-6.433,1,0.0418,0.0316,0.0079,0.0946,0.762,164.191,4,alt-rock
5PvFiy6gfcrs6n4ki8vFqS,Mastodon,Metal,Teardrinker,0,320507,False,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4,alt-rock
4KuCdksNtIbdPVRfJGHrUX,La 25,Mundo Perfecto,Chica Suburbana,45,152533,False,0.497,0.924,1,-3.915,0,0.105,0.115,0.0,0.197,0.962,175.509,3,alt-rock
7f2Rpazz6GxPwKKGcTK3LA,Panteon Rococo;Santa Fe Klan,Ofrenda,Hasta Que Te Conocí,46,322533,False,0.482,0.684,11,-4.117,0,0.0468,0.182,0.0,0.0776,0.328,104.724,4,alt-rock
5cUJtPvqRfXRAj9yQR8iRJ,Enjambre,Enjambre Y Los Huéspedes Del Orbe,Falacia,46,161666,False,0.388,0.793,0,-4.144,1,0.058,0.004,0.00316,0.0728,0.541,157.797,4,alt-rock
4HTnxtdlQv00Nsw5PrsCnt,La 25,Mundo Perfecto,Escombro En La Ciudad,45,246400,False,0.58,0.781,9,-5.311,0,0.104,0.372,0.0,0.148,0.902,190.073,4,alt-rock
6F5aVSame3xjIbO4bhzTsM,Juan Ingaramo,Summer Pack,Por Amarte,46,236890,False,0.703,0.813,7,-5.546,1,0.054,0.33,8.31e-06,0.0782,0.79,140.01,4,alt-rock
26wc2F3aJGvc5SJgKt7Xt8,Panteon Rococo,Ofrenda,Te Vas a Acordar de Mí,45,193173,False,0.71,0.808,9,-3.634,1,0.0686,0.0198,1.85e-06,0.056,0.685,141.032,4,alt-rock
1TD7UJAz4DyR3GuAgju5zU,Los Gardelitos,Oxigeno,Mezclas Raras,45,195266,False,0.645,0.764,9,-5.467,0,0.0378,0.00172,0.0,0.517,0.66,119.921,4,alt-rock
